Year,Economy,Economy Label,Partner,Partner Label,Flow,Flow Label,Absolute value,Absolute value Footnote,Concentration Index,Concentration Index Footnote,Diversification Index,Diversification Index Footnote
2010,798,"Tuvalu",0000,"World",01,"Imports",33,,0.542376,"Estimated",0.663938,"Estimated"
2010,798,"Tuvalu",0000,"World",02,"Exports",29,,0.461039,"Estimated",0.617611,"Estimated"
2010,800,"Uganda",0000,"World",01,"Imports",230,,0.136429,"Estimated",0.453503,"Estimated"
2010,800,"Uganda",0000,"World",02,"Exports",185,,0.194501,"Estimated",0.747165,"Estimated"
2010,804,"Ukraine",0000,"World",01,"Imports",251,,0.144663,,0.368423,
2010,804,"Ukraine",0000,"World",02,"Exports",248,,0.129699,,0.568674,
2010,807,"North Macedonia",0000,"World",01,"Imports",237,,0.086257,,0.374549,
2010,807,"North Macedonia",0000,"World",02,"Exports",192,,0.143398,,0.623374,
2010,818,"Egypt",0000,"World",01,"Imports",252,,0.061689,"Estimated",0.362461,"Estimated"
2010,818,"Egypt",0000,"World",02,"Exports",244,,0.150973,"Estimated",0.569306,"Estimated"
2010,834,"Tanzania, United Republic of",0000,"World",01,"Imports",239,,0.18618,"Estimated",0.486129,"Estimated"
2010,834,"Tanzania, United Republic of",0000,"World",02,"Exports",209,,0.221327,"Estimated",0.746375,"Estimated"
2010,842,"United States of America",0000,"World",01,"Imports",259,,0.126952,,0.216368,
2010,842,"United States of America",0000,"World",02,"Exports",259,,0.081953,,0.252292,
2010,854,"Burkina Faso",0000,"World",01,"Imports",200,,0.140411,"Estimated",0.516965,"Estimated"
2010,854,"Burkina Faso",0000,"World",02,"Exports",115,,0.588478,"Estimated",0.843992,"Estimated"
2010,858,"Uruguay",0000,"World",01,"Imports",240,,0.113078,,0.301106,
2010,858,"Uruguay",0000,"World",02,"Exports",187,,0.178645,,0.714664,
2010,860,"Uzbekistan",0000,"World",01,"Imports",237,,0.069716,"Estimated",0.41719,"Estimated"
2010,860,"Uzbekistan",0000,"World",02,"Exports",199,,0.288327,"Estimated",0.734386,"Estimated"
2010,862,"Venezuela (Bolivarian Rep. of)",0000,"World",01,"Imports",248,,0.063231,"Estimated",0.384126,"Estimated"
2010,862,"Venezuela (Bolivarian Rep. of)",0000,"World",02,"Exports",210,,0.681137,"Estimated",0.77054,"Estimated"
2010,876,"Wallis and Futuna Islands",0000,"World",01,"Imports",105,,0.074543,"Estimated",0.498069,"Estimated"
2010,876,"Wallis and Futuna Islands",0000,"World",02,"Exports",16,,0.438727,"Estimated",0.511168,"Estimated"
2010,882,"Samoa",0000,"World",01,"Imports",161,,0.137205,"Estimated",0.507718,"Estimated"
2010,882,"Samoa",0000,"World",02,"Exports",50,,0.441167,"Estimated",0.65966,"Estimated"
2010,887,"Yemen",0000,"World",01,"Imports",223,,0.176489,"Estimated",0.491562,"Estimated"
2010,887,"Yemen",0000,"World",02,"Exports",145,,0.694842,"Estimated",0.784562,"Estimated"
2010,894,"Zambia",0000,"World",01,"Imports",230,,0.138527,"Estimated",0.472182,"Estimated"
2010,894,"Zambia",0000,"World",02,"Exports",178,,0.659335,"Estimated",0.853605,"Estimated"
2010,926,"United Kingdom",0000,"World",01,"Imports",258,,0.095743,,0.245726,
2010,926,"United Kingdom",0000,"World",02,"Exports",260,,0.111473,,0.296463,
2011,0000,"World",0000,"World",01,"Imports",260,,0.081739,,0,
2011,0000,"World",0000,"World",02,"Exports",260,,0.082753,,0,
2011,004,"Afghanistan",0000,"World",01,"Imports",220,,0.249372,"Estimated",0.57858,"Estimated"
2011,004,"Afghanistan",0000,"World",02,"Exports",60,,0.258716,"Estimated",0.775225,"Estimated"
2011,008,"Albania",0000,"World",01,"Imports",232,,0.092101,,0.459658,
2011,008,"Albania",0000,"World",02,"Exports",168,,0.217429,"Estimated",0.698296,"Estimated"
2011,012,"Algeria",0000,"World",01,"Imports",236,,0.083384,,0.484704,
2011,012,"Algeria",0000,"World",02,"Exports",98,,0.537958,,0.720368,
2011,016,"American Samoa",0000,"World",01,"Imports",102,,0.476736,"Estimated",0.662069,"Estimated"
2011,016,"American Samoa",0000,"World",02,"Exports",87,,0.279927,"Estimated",0.677597,"Estimated"
2011,020,"Andorra",0000,"World",01,"Imports",192,,0.119229,"Estimated",0.491487,"Estimated"
2011,020,"Andorra",0000,"World",02,"Exports",75,,0.155571,,0.52079,
2011,024,"Angola",0000,"World",01,"Imports",234,,0.093085,"Estimated",0.467426,"Estimated"
2011,024,"Angola",0000,"World",02,"Exports",5,,0.942323,,0.456432,
2011,028,"Antigua and Barbuda",0000,"World",01,"Imports",140,,0.354732,"Estimated",0.654274,"Estimated"
2011,028,"Antigua and Barbuda",0000,"World",02,"Exports",29,,0.712796,"Estimated",0.789928,"Estimated"
2011,031,"Azerbaijan",0000,"World",01,"Imports",238,,0.071236,"Estimated",0.443414,"Estimated"
2011,031,"Azerbaijan",0000,"World",02,"Exports",167,,0.893235,"Estimated",0.799247,"Estimated"
2011,032,"Argentina",0000,"World",01,"Imports",246,,0.098005,,0.333042,
2011,032,"Argentina",0000,"World",02,"Exports",245,,0.149566,,0.614349,
2011,036,"Australia",0000,"World",01,"Imports",256,,0.105451,,0.23281,
2011,036,"Australia",0000,"World",02,"Exports",252,,0.278916,,0.657358,
2011,040,"Austria",0000,"World",01,"Imports",257,,0.057556,,0.246347,
2011,040,"Austria",0000,"World",02,"Exports",251,,0.0608,,0.342353,
2011,044,"Bahamas",0000,"World",01,"Imports",202,,0.406406,"Estimated",0.663076,"Estimated"
2011,044,"Bahamas",0000,"World",02,"Exports",82,,0.521624,"Estimated",0.753536,"Estimated"
2011,048,"Bahrain",0000,"World",01,"Imports",241,,0.359124,"Estimated",0.468546,"Estimated"
2011,048,"Bahrain",0000,"World",02,"Exports",216,,0.339005,"Estimated",0.745862,"Estimated"
2011,050,"Bangladesh",0000,"World",01,"Imports",246,,0.110444,"Estimated",0.558936,"Estimated"
2011,050,"Bangladesh",0000,"World",02,"Exports",184,,0.408357,"Estimated",0.894972,"Estimated"
2011,051,"Armenia",0000,"World",01,"Imports",235,,0.079007,"Estimated",0.352402,"Estimated"
2011,051,"Armenia",0000,"World",02,"Exports",164,,0.202251,"Estimated",0.731199,"Estimated"
2011,052,"Barbados",0000,"World",01,"Imports",210,,0.334,"Estimated",0.500424,"Estimated"
2011,052,"Barbados",0000,"World",02,"Exports",149,,0.271786,"Estimated",0.625537,"Estimated"
2011,056,"Belgium",0000,"World",01,"Imports",257,,0.090288,,0.260369,
2011,056,"Belgium",0000,"World",02,"Exports",257,,0.095269,,0.361913,
2011,060,"Bermuda",0000,"World",01,"Imports",156,,0.548214,"Estimated",0.704266,"Estimated"
2011,060,"Bermuda",0000,"World",02,"Exports",10,,0.72219,"Estimated",0.774311,"Estimated"
2011,064,"Bhutan",0000,"World",01,"Imports",194,,0.117534,"Estimated",0.508369,"Estimated"
2011,064,"Bhutan",0000,"World",02,"Exports",61,,0.338629,"Estimated",0.755698,"Estimated"
2011,068,"Bolivia (Plurinational State of)",0000,"World",01,"Imports",238,,0.090739,"Estimated",0.412701,"Estimated"
2011,068,"Bolivia (Plurinational State of)",0000,"World",02,"Exports",162,,0.431674,"Estimated",0.826435,"Estimated"
2011,070,"Bosnia and Herzegovina",0000,"World",01,"Imports",248,,0.073602,"Estimated",0.345629,"Estimated"
2011,070,"Bosnia and Herzegovina",0000,"World",02,"Exports",221,,0.106739,"Estimated",0.622101,"Estimated"
2011,072,"Botswana",0000,"World",01,"Imports",237,,0.138919,"Estimated",0.469966,"Estimated"
2011,072,"Botswana",0000,"World",02,"Exports",166,,0.768375,"Estimated",0.877874,"Estimated"
2011,076,"Brazil",0000,"World",01,"Imports",254,,0.090956,,0.258617,
2011,076,"Brazil",0000,"World",02,"Exports",251,,0.16971,,0.520634,
2011,084,"Belize",0000,"World",01,"Imports",195,,0.23929,"Estimated",0.499516,"Estimated"
2011,084,"Belize",0000,"World",02,"Exports",132,,0.240908,"Estimated",0.589789,"Estimated"
2011,090,"Solomon Islands",0000,"World",01,"Imports",178,,0.234052,"Estimated",0.524004,"Estimated"
2011,090,"Solomon Islands",0000,"World",02,"Exports",30,,0.577733,"Estimated",0.818,"Estimated"
2011,092,"British Virgin Islands",0000,"World",01,"Imports",92,,0.633569,,0.685549,
2011,092,"British Virgin Islands",0000,"World",02,"Exports",29,,0.330655,,0.663841,
2011,096,"Brunei Darussalam",0000,"World",01,"Imports",209,,0.141346,,0.477353,
2011,096,"Brunei Darussalam",0000,"World",02,"Exports",127,,0.656029,"Estimated",0.845029,"Estimated"
2011,100,"Bulgaria",0000,"World",01,"Imports",250,,0.111848,,0.286664,
2011,100,"Bulgaria",0000,"World",02,"Exports",243,,0.125394,,0.43264,
2011,104,"Myanmar",0000,"World",01,"Imports",214,,0.214976,,0.547678,
2011,104,"Myanmar",0000,"World",02,"Exports",85,,0.337403,,0.637089,
2011,108,"Burundi",0000,"World",01,"Imports",181,,0.144156,"Estimated",0.521248,"Estimated"
2011,108,"Burundi",0000,"World",02,"Exports",39,,0.519696,"Estimated",0.766776,"Estimated"
2011,1100,"Developed economies",0000,"World",01,"Imports",260,,0.086529,,0.100148,
2011,1100,"Developed economies",0000,"World",02,"Exports",260,,0.061711,,0.180745,
2011,112,"Belarus",0000,"World",01,"Imports",245,,0.209522,,0.371322,
2011,112,"Belarus",0000,"World",02,"Exports",228,,0.289728,,0.572683,
2011,1120,"Developed economies: America",0000,"World",01,"Imports",259,,0.124138,,0.189726,
2011,1120,"Developed economies: America",0000,"World",02,"Exports",258,,0.078971,,0.221556,
2011,1130,"Developed economies: Asia",0000,"World",01,"Imports",257,,0.137482,,0.269586,
2011,1130,"Developed economies: Asia",0000,"World",02,"Exports",253,,0.107122,,0.422148,
2011,1140,"Developed economies: Europe",0000,"World",01,"Imports",260,,0.070775,,0.115487,
2011,1140,"Developed economies: Europe",0000,"World",02,"Exports",259,,0.061659,,0.215454,
2011,1150,"Developed economies: Oceania",0000,"World",01,"Imports",257,,0.102593,,0.223718,
2011,1150,"Developed economies: Oceania",0000,"World",02,"Exports",253,,0.241616,,0.636471,
2011,116,"Cambodia",0000,"World",01,"Imports",222,,0.156021,"Estimated",0.566915,"Estimated"
2011,116,"Cambodia",0000,"World",02,"Exports",115,,0.332025,"Estimated",0.805722,"Estimated"
2011,120,"Cameroon",0000,"World",01,"Imports",226,,0.113004,"Estimated",0.442841,"Estimated"
2011,120,"Cameroon",0000,"World",02,"Exports",176,,0.336849,"Estimated",0.696911,"Estimated"
2011,1200,"Developing economies",0000,"World",01,"Imports",260,,0.090475,,0.148602,
2011,1200,"Developing economies",0000,"World",02,"Exports",260,,0.132619,,0.199537,
2011,1210,"Developing economies: Africa",0000,"World",01,"Imports",260,,0.077012,,0.286371,
2011,1210,"Developing economies: Africa",0000,"World",02,"Exports",260,,0.407897,,0.54397,
2011,1220,"Developing economies: America",0000,"World",01,"Imports",259,,0.077419,,0.204971,
2011,1220,"Developing economies: America",0000,"World",02,"Exports",257,,0.140663,,0.349898,
2011,1230,"Developing economies: Asia",0000,"World",01,"Imports",260,,0.10393,,0.18338,
2011,1230,"Developing economies: Asia",0000,"World",02,"Exports",260,,0.118441,,0.234256,
2011,124,"Canada",0000,"World",01,"Imports",258,,0.075376,,0.219905,
2011,124,"Canada",0000,"World",02,"Exports",256,,0.151219,,0.355097,
2011,1250,"Developing economies: Oceania",0000,"World",01,"Imports",244,,0.171863,,0.427235,
2011,1250,"Developing economies: Oceania",0000,"World",02,"Exports",222,,0.209672,,0.701859,
2011,1300,"Transition economies",0000,"World",01,"Imports",259,,0.058628,,0.257943,
2011,1300,"Transition economies",0000,"World",02,"Exports",259,,0.33494,,0.57042,
2011,132,"Cabo Verde",0000,"World",01,"Imports",190,,0.172236,"Estimated",0.532577,"Estimated"
2011,132,"Cabo Verde",0000,"World",02,"Exports",34,,0.346652,"Estimated",0.683711,"Estimated"
2011,136,"Cayman Islands",0000,"World",01,"Imports",157,,0.507072,"Estimated",0.63426,"Estimated"
2011,136,"Cayman Islands",0000,"World",02,"Exports",4,,0.948884,"Estimated",0.88282,"Estimated"
2011,140,"Central African Republic",0000,"World",01,"Imports",132,,0.513557,"Estimated",0.572542,"Estimated"
2011,140,"Central African Republic",0000,"World",02,"Exports",37,,0.382201,"Estimated",0.793719,"Estimated"
2011,144,"Sri Lanka",0000,"World",01,"Imports",240,,0.118057,,0.423486,
2011,144,"Sri Lanka",0000,"World",02,"Exports",175,,0.201646,,0.765717,
2011,148,"Chad",0000,"World",01,"Imports",223,,0.106443,"Estimated",0.483578,"Estimated"
2011,148,"Chad",0000,"World",02,"Exports",57,,0.891354,"Estimated",0.792659,"Estimated"
2011,152,"Chile",0000,"World",01,"Imports",249,,0.115764,,0.277468,
2011,152,"Chile",0000,"World",02,"Exports",234,,0.37931,,0.733725,
2011,156,"China",0000,"World",01,"Imports",258,,0.140823,,0.348719,
2011,156,"China",0000,"World",02,"Exports",255,,0.098828,,0.463119,
2011,158,"China, Taiwan Province of",0000,"World",01,"Imports",256,,0.148728,,0.343917,
2011,158,"China, Taiwan Province of",0000,"World",02,"Exports",244,,0.197832,,0.464256,
2011,170,"Colombia",0000,"World",01,"Imports",243,,0.08278,,0.348427,
2011,170,"Colombia",0000,"World",02,"Exports",232,,0.405193,,0.646872,
2011,174,"Comoros",0000,"World",01,"Imports",142,,0.146574,"Estimated",0.585006,"Estimated"
2011,174,"Comoros",0000,"World",02,"Exports",11,,0.647157,"Estimated",0.743858,"Estimated"
2011,178,"Congo",0000,"World",01,"Imports",214,,0.431822,"Estimated",0.617375,"Estimated"
2011,178,"Congo",0000,"World",02,"Exports",141,,0.766121,"Estimated",0.805841,"Estimated"
2011,180,"Congo, Dem. Rep. of the",0000,"World",01,"Imports",225,,0.070085,,0.45912,
2011,180,"Congo, Dem. Rep. of the",0000,"World",02,"Exports",159,,0.343421,,0.763092,
2011,184,"Cook Islands",0000,"World",01,"Imports",114,,0.235628,"Estimated",0.583443,"Estimated"
2011,184,"Cook Islands",0000,"World",02,"Exports",13,,0.676512,"Estimated",0.622087,"Estimated"
2011,188,"Costa Rica",0000,"World",01,"Imports",243,,0.117051,"Estimated",0.323336,"Estimated"
2011,188,"Costa Rica",0000,"World",02,"Exports",212,,0.420978,"Estimated",0.731047,"Estimated"
2011,191,"Croatia",0000,"World",01,"Imports",249,,0.089758,,0.258504,
2011,191,"Croatia",0000,"World",02,"Exports",235,,0.120369,,0.459724,
2011,192,"Cuba",0000,"World",01,"Imports",246,,0.076372,"Estimated",0.404162,"Estimated"
2011,192,"Cuba",0000,"World",02,"Exports",198,,0.224953,"Estimated",0.72543,"Estimated"
2011,196,"Cyprus",0000,"World",01,"Imports",228,,0.205037,,0.433132,
2011,196,"Cyprus",0000,"World",02,"Exports",166,,0.201872,,0.520342,
2011,203,"Czechia",0000,"World",01,"Imports",259,,0.070962,,0.292554,
2011,203,"Czechia",0000,"World",02,"Exports",254,,0.105723,,0.43627,
2011,204,"Benin",0000,"World",01,"Imports",196,,0.268395,"Estimated",0.603686,"Estimated"
2011,204,"Benin",0000,"World",02,"Exports",105,,0.29081,"Estimated",0.769026,"Estimated"
2011,208,"Denmark",0000,"World",01,"Imports",256,,0.055181,,0.275761,
2011,208,"Denmark",0000,"World",02,"Exports",248,,0.083778,,0.410489,
2011,2101,"Developed economies: Asia and Oceania",0000,"World",01,"Imports",257,,0.122049,,0.205211,
2011,2101,"Developed economies: Asia and Oceania",0000,"World",02,"Exports",256,,0.091164,,0.36248,
2011,2102,"Developing economies: Asia and Oceania",0000,"World",01,"Imports",260,,0.103774,,0.182659,
2011,2102,"Developing economies: Asia and Oceania",0000,"World",02,"Exports",260,,0.118288,,0.233506,
2011,2116,"Sub-Saharan Africa excluding South Africa",0000,"World",01,"Imports",260,,0.098328,,0.379297,
2011,2116,"Sub-Saharan Africa excluding South Africa",0000,"World",02,"Exports",258,,0.578627,,0.675749,
2011,2117,"Africa excluding South Africa",0000,"World",01,"Imports",260,,0.07692,,0.341463,
2011,2117,"Africa excluding South Africa",0000,"World",02,"Exports",260,,0.503772,,0.616976,
2011,212,"Dominica",0000,"World",01,"Imports",166,,0.094637,,0.498184,
2011,212,"Dominica",0000,"World",02,"Exports",21,,0.379986,,0.708933,
2011,214,"Dominican Republic",0000,"World",01,"Imports",247,,0.124432,"Estimated",0.377995,"Estimated"
2011,214,"Dominican Republic",0000,"World",02,"Exports",224,,0.131918,"Estimated",0.668221,"Estimated"
2011,2160,"Developing economies excluding China",0000,"World",01,"Imports",260,,0.084837,,0.147735,
2011,2160,"Developing economies excluding China",0000,"World",02,"Exports",260,,0.175599,,0.23731,
2011,2161,"Developing economies excluding LDCs",0000,"World",01,"Imports",260,,0.092172,,0.147996,
2011,2161,"Developing economies excluding LDCs",0000,"World",02,"Exports",260,,0.127671,,0.195885,
2011,218,"Ecuador",0000,"World",01,"Imports",238,,0.10953,,0.393913,
2011,218,"Ecuador",0000,"World",02,"Exports",204,,0.515058,,0.714185,
2011,2200,"M49 developing regions",0000,"World",01,"Imports",260,,0.089605,,0.146239,
2011,2200,"M49 developing regions",0000,"World",02,"Exports",260,,0.138627,,0.202592,
2011,2205,"M49 developed regions",0000,"World",01,"Imports",260,,0.084535,,0.098692,
2011,2205,"M49 developed regions",0000,"World",02,"Exports",260,,0.066325,,0.159096,
2011,2210,"LDCs (Least developed countries)",0000,"World",01,"Imports",259,,0.107707,,0.420582,
2011,2210,"LDCs (Least developed countries)",0000,"World",02,"Exports",259,,0.42425,,0.670333,
2011,2211,"LDCs: Africa and Haiti",0000,"World",01,"Imports",258,,0.105099,,0.416954,
2011,2211,"LDCs: Africa and Haiti",0000,"World",02,"Exports",258,,0.566428,,0.711943,
2011,2213,"LDCs: Asia",0000,"World",01,"Imports",258,,0.120745,,0.479366,
2011,2213,"LDCs: Asia",0000,"World",02,"Exports",242,,0.244685,,0.700443,
2011,2216,"LDCs: Islands",0000,"World",01,"Imports",221,,0.137102,,0.510986,
2011,2216,"LDCs: Islands",0000,"World",02,"Exports",59,,0.45112,,0.895424,
2011,222,"El Salvador",0000,"World",01,"Imports",243,,0.089895,"Estimated",0.417163,"Estimated"
2011,222,"El Salvador",0000,"World",02,"Exports",203,,0.197146,"Estimated",0.687017,"Estimated"
2011,2220,"LLDCs (Landlocked developing countries)",0000,"World",01,"Imports",260,,0.074993,,0.328842,
2011,2220,"LLDCs (Landlocked developing countries)",0000,"World",02,"Exports",259,,0.384815,,0.627797,
2011,2221,"LDCs: Africa",0000,"World",01,"Imports",258,,0.106875,,0.416094,
2011,2221,"LDCs: Africa",0000,"World",02,"Exports",258,,0.569698,,0.716038,
2011,2222,"LDCs: Islands and Haiti",0000,"World",01,"Imports",239,,0.124622,,0.548233,
2011,2222,"LDCs: Islands and Haiti",0000,"World",02,"Exports",106,,0.331586,,0.847008,
2011,2230,"SIDS (Small island developing States) (UNCTAD)",0000,"World",01,"Imports",251,,0.188164,,0.377735,
2011,2230,"SIDS (Small island developing States) (UNCTAD)",0000,"World",02,"Exports",242,,0.24435,,0.642744,
2011,2231,"SIDS: Atlantic and Indian Ocean",0000,"World",01,"Imports",236,,0.161049,,0.45187,
2011,2231,"SIDS: Atlantic and Indian Ocean",0000,"World",02,"Exports",199,,0.223699,,0.68338,
2011,2232,"SIDS: Caribbean",0000,"World",01,"Imports",246,,0.238702,,0.423899,
2011,2232,"SIDS: Caribbean",0000,"World",02,"Exports",225,,0.312509,,0.699968,
2011,2233,"SIDS: Pacific",0000,"World",01,"Imports",233,,0.206096,,0.492334,
2011,2233,"SIDS: Pacific",0000,"World",02,"Exports",183,,0.2156,,0.748282,
2011,2250,"SIDS (Small island developing States) (UN-OHRLLS)",0000,"World",01,"Imports",259,,0.183625,,0.291873,
2011,2250,"SIDS (Small island developing States) (UN-OHRLLS)",0000,"World",02,"Exports",258,,0.235478,,0.445189,
2011,226,"Equatorial Guinea",0000,"World",01,"Imports",203,,0.267864,,0.488778,
2011,226,"Equatorial Guinea",0000,"World",02,"Exports",55,,0.71537,,0.761119,
2011,231,"Ethiopia",0000,"World",01,"Imports",222,,0.145372,,0.494838,
2011,231,"Ethiopia",0000,"World",02,"Exports",137,,0.36304,"Estimated",0.768685,"Estimated"
2011,232,"Eritrea",0000,"World",01,"Imports",221,,0.096304,"Estimated",0.521061,"Estimated"
2011,232,"Eritrea",0000,"World",02,"Exports",66,,0.585389,"Estimated",0.793857,"Estimated"
2011,233,"Estonia",0000,"World",01,"Imports",249,,0.148926,"Estimated",0.352432,"Estimated"
2011,233,"Estonia",0000,"World",02,"Exports",239,,0.144587,,0.483609,
2011,234,"Faroe Islands",0000,"World",01,"Imports",194,,0.163291,,0.476094,
2011,234,"Faroe Islands",0000,"World",02,"Exports",33,,0.642277,,0.763298,
2011,2370,"Selected exporters of petroleum",0000,"World",01,"Imports",260,,0.05107,,0.292744,
2011,2370,"Selected exporters of petroleum",0000,"World",02,"Exports",260,,0.571235,,0.659281,
2011,2371,"Selected exporters of manufactured goods",0000,"World",01,"Imports",260,,0.113669,,0.209296,
2011,2371,"Selected exporters of manufactured goods",0000,"World",02,"Exports",260,,0.089553,,0.295129,
2011,2372,"Selected exporters of manufactured goods and primary commodities",0000,"World",01,"Imports",260,,0.104836,,0.211064,
2011,2372,"Selected exporters of manufactured goods and primary commodities",0000,"World",02,"Exports",259,,0.073589,,0.315927,
2011,2373,"Selected exporters of agricultural products",0000,"World",01,"Imports",259,,0.092437,,0.292149,
2011,2373,"Selected exporters of agricultural products",0000,"World",02,"Exports",260,,0.113015,,0.52088,
2011,2374,"Selected exporters of minerals and mining products",0000,"World",01,"Imports",259,,0.096589,,0.287823,
2011,2374,"Selected exporters of minerals and mining products",0000,"World",02,"Exports",258,,0.268456,,0.710182,
2011,2376,"Selected LIFDC (Low-income food-deficit countries)",0000,"World",01,"Imports",260,,0.145362,,0.316602,
2011,2376,"Selected LIFDC (Low-income food-deficit countries)",0000,"World",02,"Exports",260,,0.120848,,0.444111,
2011,2378,"LIFDC (Low-income food-deficit countries) (FAO)",0000,"World",01,"Imports",260,,0.129319,,0.295897,
2011,2378,"LIFDC (Low-income food-deficit countries) (FAO)",0000,"World",02,"Exports",260,,0.114877,,0.407114,
2011,238,"Falkland Islands (Malvinas)",0000,"World",01,"Imports",98,,0.444835,,0.567291,
2011,238,"Falkland Islands (Malvinas)",0000,"World",02,"Exports",8,,0.705462,,0.661199,
2011,2411,"Net food-importing economies",0000,"World",01,"Imports",260,,0.076409,,0.057138,
2011,2411,"Net food-importing economies",0000,"World",02,"Exports",260,,0.105127,,0.090197,
2011,2412,"Net food-exporting economies",0000,"World",01,"Imports",260,,0.093703,,0.078812,
2011,2412,"Net food-exporting economies",0000,"World",02,"Exports",260,,0.059674,,0.150994,
2011,2413,"Net food-exporting developing economies",0000,"World",01,"Imports",260,,0.085801,,0.163567,
2011,2413,"Net food-exporting developing economies",0000,"World",02,"Exports",260,,0.061582,,0.258515,
2011,2414,"Net food-exporting transition economies",0000,"World",01,"Imports",255,,0.142348,,0.297462,
2011,2414,"Net food-exporting transition economies",0000,"World",02,"Exports",253,,0.127736,,0.524687,
2011,2415,"Net food-exporting developed economies",0000,"World",01,"Imports",260,,0.102377,,0.125683,
2011,2415,"Net food-exporting developed economies",0000,"World",02,"Exports",260,,0.066332,,0.180719,
2011,2416,"Major net food-exporting economies",0000,"World",01,"Imports",260,,0.093808,,0.080936,
2011,2416,"Major net food-exporting economies",0000,"World",02,"Exports",260,,0.059596,,0.148032,
2011,242,"Fiji",0000,"World",01,"Imports",207,,0.254111,,0.511086,
2011,242,"Fiji",0000,"World",02,"Exports",151,,0.282363,"Estimated",0.748108,"Estimated"
2011,2420,"Net food-importing developing economies",0000,"World",01,"Imports",260,,0.098866,,0.175511,
2011,2420,"Net food-importing developing economies",0000,"World",02,"Exports",260,,0.172845,,0.270811,
2011,2421,"Net food-importing transition economies",0000,"World",01,"Imports",259,,0.055071,,0.304466,
2011,2421,"Net food-importing transition economies",0000,"World",02,"Exports",259,,0.39369,,0.62708,
2011,2422,"Net food-importing developed economies",0000,"World",01,"Imports",260,,0.074736,,0.113898,
2011,2422,"Net food-importing developed economies",0000,"World",02,"Exports",259,,0.068832,,0.264872,
2011,2423,"Major net food-importing economies",0000,"World",01,"Imports",260,,0.077603,,0.063816,
2011,2423,"Major net food-importing economies",0000,"World",02,"Exports",260,,0.100956,,0.098768,
2011,246,"Finland",0000,"World",01,"Imports",253,,0.099356,,0.196044,
2011,246,"Finland",0000,"World",02,"Exports",242,,0.133867,,0.492221,
2011,2508,"Industrialized economies (UNIDO)",0000,"World",01,"Imports",260,,0.085102,,0.062161,
2011,2508,"Industrialized economies (UNIDO)",0000,"World",02,"Exports",260,,0.074074,,0.11199,
2011,2509,"EIEs (Emerging Industrial Economies) (UNIDO)",0000,"World",01,"Imports",260,,0.087137,,0.145177,
2011,2509,"EIEs (Emerging Industrial Economies) (UNIDO)",0000,"World",02,"Exports",260,,0.103766,,0.215122,
2011,251,"France",0000,"World",01,"Imports",259,,0.078107,,0.188816,
2011,251,"France",0000,"World",02,"Exports",258,,0.083408,,0.33815,
2011,2510,"Emerging markets",0000,"World",01,"Imports",260,,0.088944,,0.129274,
2011,2510,"Emerging markets",0000,"World",02,"Exports",260,,0.118742,,0.166666,
2011,2511,"Emerging markets: Africa",0000,"World",01,"Imports",258,,0.083763,,0.250203,
2011,2511,"Emerging markets: Africa",0000,"World",02,"Exports",258,,0.372717,,0.526671,
2011,2512,"Emerging markets: America",0000,"World",01,"Imports",259,,0.076042,,0.217053,
2011,2512,"Emerging markets: America",0000,"World",02,"Exports",256,,0.15567,,0.378436,
2011,2513,"Emerging markets: Asia",0000,"World",01,"Imports",260,,0.111266,,0.203801,
2011,2513,"Emerging markets: Asia",0000,"World",02,"Exports",260,,0.108021,,0.229841,
2011,2514,"Emerging markets: Europe and Kazakhstan",0000,"World",01,"Imports",259,,0.055372,,0.208721,
2011,2514,"Emerging markets: Europe and Kazakhstan",0000,"World",02,"Exports",257,,0.180197,,0.315664,
2011,258,"French Polynesia",0000,"World",01,"Imports",196,,0.127288,,0.372679,
2011,258,"French Polynesia",0000,"World",02,"Exports",39,,0.595325,"Estimated",0.738029,"Estimated"
2011,2611,"HIPCs (Heavily indebted poor countries) (IMF)",0000,"World",01,"Imports",259,,0.104891,,0.39164,
2011,2611,"HIPCs (Heavily indebted poor countries) (IMF)",0000,"World",02,"Exports",259,,0.187514,,0.599353,
2011,262,"Djibouti",0000,"World",01,"Imports",194,,0.10341,"Estimated",0.534277,"Estimated"
2011,262,"Djibouti",0000,"World",02,"Exports",64,,0.316092,"Estimated",0.631851,"Estimated"
2011,2621,"High-income developing economies",0000,"World",01,"Imports",260,,0.09578,,0.158278,
2011,2621,"High-income developing economies",0000,"World",02,"Exports",260,,0.118492,,0.19645,
2011,2622,"Middle-income developing economies",0000,"World",01,"Imports",260,,0.098641,,0.248735,
2011,2622,"Middle-income developing economies",0000,"World",02,"Exports",260,,0.240371,,0.432758,
2011,2623,"Low-income developing economies",0000,"World",01,"Imports",259,,0.132869,,0.424257,
2011,2623,"Low-income developing economies",0000,"World",02,"Exports",259,,0.195651,,0.551849,
2011,2624,"Low-income economies (World Bank)",0000,"World",01,"Imports",259,,0.127874,,0.41964,
2011,2624,"Low-income economies (World Bank)",0000,"World",02,"Exports",259,,0.198297,,0.556894,
2011,2625,"Lower-middle-income economies (World Bank)",0000,"World",01,"Imports",260,,0.104516,,0.24618,
2011,2625,"Lower-middle-income economies (World Bank)",0000,"World",02,"Exports",260,,0.162199,,0.384795,
2011,2626,"Upper-middle-income economies (World Bank)",0000,"World",01,"Imports",260,,0.07961,,0.159051,
